OlinkID;AssayType;UniProt;Assay;Panel;Block;DataAnalysisRefID;BimodalDistribution;LODNPX;LODCount;LODMethod;Version
OID50249;assay;Q7Z6G3;NECAB2;Reveal;1;R10001;FALSE;-2.19791056374623;1056;lod_npx;10.0.0
OID50250;assay;P07196;NEFL;Reveal;1;R10001;FALSE;-1.96444160877656;1338;lod_npx;10.0.0
OID50251;assay;Q12968;NFATC3;Reveal;1;R10001;FALSE;0.497295487109136;2100;lod_npx;10.0.0
OID50252;assay;P19838;NFKB1;Reveal;1;R10001;FALSE;-0.821881800183981;1378;lod_npx;10.0.0
OID50253;assay;O00221;NFKBIE;Reveal;1;R10001;FALSE;-1.65490027146252;1166;lod_npx;10.0.0
OID50254;assay;Q12986;NFX1;Reveal;1;R10001;FALSE;-0.864447565466142;5092;lod_npx;10.0.0
OID50255;assay;Q8N2Q7;NLGN1;Reveal;1;R10001;FALSE;0.699419212130457;1056;lod_npx;10.0.0
OID50256;assay;P29475;NOS1;Reveal;1;R10001;FALSE;-1.21660820599129;1144;lod_npx;10.0.0
OID50257;assay;P35228;NOS2;Reveal;1;R10001;FALSE;-0.630494721211256;692;lod_npx;10.0.0
OID50258;assay;P29474;NOS3;Reveal;1;R10001;FALSE;-0.714872798984371;2240;lod_npx;10.0.0
OID50260;assay;P15559;NQO1;Reveal;1;R10001;FALSE;-1.96813063101099;900;lod_npx;10.0.0
OID50261;assay;Q99748;NRTN;Reveal;1;R10001;FALSE;-0.836625090350225;1698;lod_npx;10.0.0
OID50262;assay;Q9UKX7;NUP50;Reveal;1;R10001;FALSE;-0.880375061515379;9548;lod_npx;10.0.0
OID50263;assay;A1E959;ODAM;Reveal;1;R10001;FALSE;-0.444906807840648;1840;lod_npx;10.0.0
OID50264;assay;Q9Y2J8;PADI2;Reveal;1;R10001;FALSE;-0.262272619447744;5750;lod_npx;10.0.0
OID50265;assay;Q9UM07;PADI4;Reveal;1;R10001;FALSE;-0.726993741032571;1500;lod_npx;10.0.0
OID50266;assay;Q13219;PAPPA;Reveal;1;R10001;FALSE;-1.6223881747581;1716;lod_npx;10.0.0
OID50267;assay;P09874;PARP1;Reveal;1;R10001;FALSE;-0.318502083639354;7474;lod_npx;10.0.0
OID50269;assay;Q96G03;PGM2;Reveal;1;R10001;FALSE;-0.272939605626433;6138;lod_npx;10.0.0
OID50270;assay;P06401;PGR;Reveal;1;R10001;FALSE;-0.898074177498716;4060;lod_npx;10.0.0
OID50271;assay;Q9Y2I7;PIKFYVE;Reveal;1;R10001;FALSE;0.498224742544675;25226;lod_npx;10.0.0
OID50272;assay;O43164;PJA2;Reveal;1;R10001;FALSE;0.182362636256827;1816;lod_npx;10.0.0
OID50273;assay;O60240;PLIN1;Reveal;1;R10001;FALSE;0.3312523188397;15590;lod_npx;10.0.0
OID50274;assay;Q8ND90;PNMA1;Reveal;1;R10001;FALSE;-0.758059238303613;1042;lod_npx;10.0.0
OID50275;assay;Q8TCS8;PNPT1;Reveal;1;R10001;FALSE;0.474538326820301;1814;lod_npx;10.0.0
OID50276;assay;Q9H1D9;POLR3F;Reveal;1;R10001;FALSE;1.00196656722128;17214;lod_npx;10.0.0
OID50277;assay;Q9UNP9;PPIE;Reveal;1;R10001;FALSE;-0.380086130540541;10118;lod_npx;10.0.0
OID50278;assay;Q9HCU5;PREB;Reveal;1;R10001;FALSE;0.180875209812607;5960;lod_npx;10.0.0
OID50279;assay;Q9Y478;PRKAB1;Reveal;1;R10001;FALSE;-1.97755556850957;244;lod_count;10.0.0
OID50280;assay;P31321;PRKAR1B;Reveal;1;R10001;FALSE;0.556599846356681;6300;lod_npx;10.0.0
OID50281;assay;O75569;PRKRA;Reveal;1;R10001;FALSE;-0.767229259888577;5194;lod_npx;10.0.0
OID50282;assay;Q96M27;PRRC1;Reveal;1;R10001;FALSE;-1.34184000192309;1490;lod_npx;10.0.0
OID50283;assay;Q16401;PSMD5;Reveal;1;R10001;FALSE;-0.437187680642179;1540;lod_npx;10.0.0
OID50284;assay;P60484;PTEN;Reveal;1;R10001;FALSE;-0.327697076308586;900;lod_npx;10.0.0
OID50285;assay;O75365;PTP4A3;Reveal;1;R10001;FALSE;-1.25744657119993;858;lod_npx;10.0.0
OID50286;assay;P49023;PXN;Reveal;1;R10001;FALSE;-1.3526832755135;14540;lod_npx;10.0.0
OID50287;assay;Q96AX2;RAB37;Reveal;1;R10001;FALSE;-0.437048301509063;26340;lod_npx;10.0.0
OID50288;assay;Q7Z6P3;RAB44;Reveal;1;R10001;FALSE;-5.16422053245718;582;lod_npx;10.0.0
OID50289;assay;Q5R372;RABGAP1L;Reveal;1;R10001;FALSE;-1.0281791915869;936;lod_npx;10.0.0
OID50290;assay;O60895;RAMP2;Reveal;1;R10001;FALSE;-3.84036018385203;588;lod_npx;10.0.0
OID50291;assay;P49792;RANBP2;Reveal;1;R10001;FALSE;0.929202101293402;6048;lod_npx;10.0.0
OID50292;assay;P47736;RAP1GAP;Reveal;1;R10001;FALSE;0.335339540104529;14168;lod_npx;10.0.0
OID50293;assay;A6NFN3;RBFOX3;Reveal;1;R10001;FALSE;-1.96807922415832;770;lod_npx;10.0.0
OID50294;assay;Q5TC82;RC3H1;Reveal;1;R10001;FALSE;-2.92841000427427;380;lod_npx;10.0.0
OID50295;assay;P57771;RGS8;Reveal;1;R10001;FALSE;0.171606299672565;1628;lod_npx;10.0.0
OID50296;assay;Q96BH1;RNF25;Reveal;1;R10001;FALSE;-0.667678114370569;480;lod_npx;10.0.0
OID50297;assay;Q9H4P4;RNF41;Reveal;1;R10001;FALSE;2.56240083849072;24892;lod_npx;10.0.0
OID50299;assay;Q9Y2J0;RPH3A;Reveal;1;R10001;FALSE;-4.91782579882958;150;lod_count;10.0.0
OID50300;assay;Q9H4B6;SAV1;Reveal;1;R10001;FALSE;-0.0932000625711984;1090;lod_npx;10.0.0
OID50301;assay;Q8WTV0;SCARB1;Reveal;1;R10001;FALSE;-0.786235540814104;344;lod_npx;10.0.0
OID50302;assay;O76038;SCGN;Reveal;1;R10001;FALSE;0.00345374861759895;732;lod_npx;10.0.0
OID50303;assay;P36952;SERPINB5;Reveal;1;R10001;FALSE;0.91189566554816;3420;lod_npx;10.0.0
OID50304;assay;Q8IWL1;SFTPA2;Reveal;1;R10001;FALSE;-1.91465342506409;4490;lod_npx;10.0.0
OID50305;assay;Q9UQQ2;SH2B3;Reveal;1;R10001;FALSE;-0.298304336608752;796;lod_npx;10.0.0
OID50306;assay;Q96FS4;SIPA1;Reveal;1;R10001;FALSE;-0.077513416345206;3222;lod_npx;10.0.0
OID50307;assay;Q96EB6;SIRT1;Reveal;1;R10001;FALSE;0.472443540758707;6522;lod_npx;10.0.0
OID50308;assay;Q9Y3P8;SIT1;Reveal;1;R10001;FALSE;-1.12116814353104;6076;lod_npx;10.0.0
OID50310;assay;Q9P0V8;SLAMF8;Reveal;1;R10001;FALSE;-0.812884589659094;1698;lod_npx;10.0.0
OID50311;assay;P53985;SLC16A1;Reveal;1;R10001;FALSE;-0.697213296513233;1384;lod_npx;10.0.0
OID50313;assay;O94813;SLIT2;Reveal;1;R10001;FALSE;-0.724327387014016;6180;lod_npx;10.0.0
OID50314;assay;Q15797;SMAD1;Reveal;1;R10001;FALSE;2.44218727210386;3660;lod_npx;10.0.0
OID50315;assay;Q15796;SMAD2;Reveal;1;R10001;FALSE;0.361707426998558;1106;lod_npx;10.0.0
OID50316;assay;P60880;SNAP25;Reveal;1;R10001;FALSE;0.646297265572656;16584;lod_npx;10.0.0
OID50317;assay;Q8IUW3;SPATA2L;Reveal;1;R10001;FALSE;-1.60241624870722;1236;lod_npx;10.0.0
OID50318;assay;Q7Z698;SPRED2;Reveal;1;R10001;FALSE;0.0949644632575075;1260;lod_npx;10.0.0
OID50319;assay;O43597;SPRY2;Reveal;1;R10001;FALSE;0.621683137616071;6990;lod_npx;10.0.0
OID50320;assay;O15020;SPTBN2;Reveal;1;R10001;FALSE;0.345499413117433;8770;lod_npx;10.0.0
OID50321;assay;P05455;SSB;Reveal;1;R10001;FALSE;0.455684553887703;910;lod_npx;10.0.0
OID50322;assay;Q13190;STX5;Reveal;1;R10001;FALSE;0.177302646983447;1182;lod_npx;10.0.0
OID50323;assay;O00186;STXBP3;Reveal;1;R10001;FALSE;0.492537567972344;17368;lod_npx;10.0.0
OID50324;assay;Q9NYJ8;TAB2;Reveal;1;R10001;FALSE;-1.14551559610711;5760;lod_npx;10.0.0
OID50325;assay;Q15633;TARBP2;Reveal;1;R10001;FALSE;-1.49547298697322;2290;lod_npx;10.0.0
OID50326;assay;P13385;TDGF1;Reveal;1;R10001;FALSE;-3.63562905552482;372;lod_npx;10.0.0
OID50327;assay;P04183;TK1;Reveal;1;R10001;FALSE;-0.320872208248494;1132;lod_npx;10.0.0
OID50328;assay;O60603;TLR2;Reveal;1;R10001;FALSE;0.112538785993613;984;lod_npx;10.0.0
OID50329;assay;O00206;TLR4;Reveal;1;R10001;FALSE;-0.674653270776831;712;lod_npx;10.0.0
OID50330;assay;P01375;TNF;Reveal;1;R10001;FALSE;-0.773981370739723;7018;lod_npx;10.0.0
OID50331;assay;O95379;TNFAIP8;Reveal;1;R10001;FALSE;-0.780434818384519;368;lod_npx;10.0.0
OID50332;assay;Q96RJ3;TNFRSF13C;Reveal;1;R10001;FALSE;-0.331095874429094;2610;lod_npx;10.0.0
OID50333;assay;O95150;TNFSF15;Reveal;1;R10001;FALSE;-5.85601906256556;408;lod_npx;10.0.0
OID50334;assay;P04637;TP53;Reveal;1;R10001;FALSE;-0.640553383445398;2130;lod_npx;10.0.0
OID50335;assay;Q12888;TP53BP1;Reveal;1;R10001;FALSE;-0.184990278442343;9102;lod_npx;10.0.0
OID50336;assay;P51580;TPMT;Reveal;1;R10001;FALSE;-0.27508512312373;2658;lod_npx;10.0.0
OID50337;assay;P12270;TPR;Reveal;1;R10001;FALSE;-1.23426835262362;190;lod_count;10.0.0
OID50338;assay;Q6P9F5;TRIM40;Reveal;1;R10001;FALSE;-0.244011788082303;742;lod_npx;10.0.0
OID50339;assay;Q969D9;TSLP;Reveal;1;R10001;FALSE;0.162662462868047;1610;lod_npx;10.0.0
OID50340;assay;P04818;TYMS;Reveal;1;R10001;FALSE;-0.186771680147241;3586;lod_npx;10.0.0
OID50341;assay;Q9H832;UBE2Z;Reveal;1;R10001;FALSE;-0.30609544972487;1208;lod_npx;10.0.0
OID50342;assay;P42768;WAS;Reveal;1;R10001;FALSE;0.520538093698127;3934;lod_npx;10.0.0
OID50343;assay;O00401;WASL;Reveal;1;R10001;FALSE;0.0313896259718049;912;lod_npx;10.0.0
OID50344;assay;O14904;WNT9A;Reveal;1;R10001;FALSE;-0.131418715318447;3986;lod_npx;10.0.0
OID50345;assay;P98170;XIAP;Reveal;1;R10001;FALSE;-0.796612562343839;4184;lod_npx;10.0.0
OID50346;assay;Q05516;ZBTB16;Reveal;1;R10001;FALSE;-0.742978158235527;1618;lod_npx;10.0.0
OID50347;assay;Q5D1E8;ZC3H12A;Reveal;1;R10001;FALSE;-0.194019292983162;5462;lod_npx;10.0.0
OID50348;assay;Q7Z7G0;ABI3BP;Reveal;1;R10001;FALSE;-4.58400355384368;3002;lod_npx;10.0.0
OID50349;assay;P00519;ABL1;Reveal;1;R10001;FALSE;-4.17936586952744;488;lod_npx;10.0.0
OID50350;assay;Q9BYF1;ACE2;Reveal;1;R10001;FALSE;-1.7639062103677;3880;lod_npx;10.0.0
OID50351;assay;P24666;ACP1;Reveal;1;R10001;FALSE;-0.035208607378171;906;lod_npx;10.0.0
OID50352;assay;Q9NPH0;ACP6;Reveal;1;R10001;FALSE;-4.66400094822929;338;lod_npx;10.0.0
OID50353;assay;P26436;ACRV1;Reveal;1;R10001;FALSE;-1.55384345947478;1104;lod_npx;10.0.0
OID50355;assay;P37023;ACVRL1;Reveal;1;R10001;FALSE;-7.10670652060461;150;lod_count;10.0.0
OID50356;assay;P00813;ADA;Reveal;1;R10001;FALSE;-2.57486881391415;150;lod_count;10.0.0
OID50357;assay;Q13444;ADAM15;Reveal;1;R10001;FALSE;-2.14547550609956;3756;lod_npx;10.0.0
OID50358;assay;Q9P0K1;ADAM22;Reveal;1;R10001;FALSE;-4.59112743285444;190;lod_count;10.0.0
OID50359;assay;O75077;ADAM23;Reveal;1;R10001;FALSE;-6.74916461879998;162;lod_count;10.0.0
OID50360;assay;Q9UHI8;ADAMTS1;Reveal;1;R10001;FALSE;-1.12706117995004;818;lod_npx;10.0.0
OID50361;assay;Q8TE58;ADAMTS15;Reveal;1;R10001;FALSE;-4.19833240414845;572;lod_npx;10.0.0
OID50362;assay;Q6UY14;ADAMTSL4;Reveal;1;R10001;FALSE;-1.56211452097823;5078;lod_npx;10.0.0
OID50363;assay;O14514;ADGRB1;Reveal;1;R10001;FALSE;-1.35958453687508;3028;lod_npx;10.0.0
OID50364;assay;O60242;ADGRB3;Reveal;1;R10001;FALSE;-5.16358119971872;1210;lod_npx;10.0.0
OID50365;assay;Q14246;ADGRE1;Reveal;1;R10001;FALSE;-2.30810215974623;546;lod_npx;10.0.0
OID50366;assay;Q9BY15;ADGRE3;Reveal;1;R10001;FALSE;-3.72587723860569;450;lod_npx;10.0.0
OID50367;assay;P35318;ADM;Reveal;1;R10001;FALSE;-7.07228828212912;310;lod_npx;10.0.0
OID50368;assay;P30566;ADSL;Reveal;1;R10001;FALSE;-4.04068308086878;3240;lod_npx;10.0.0
OID50369;assay;Q8TED9;AFAP1L1;Reveal;1;R10001;FALSE;-1.62090669390453;150;lod_count;10.0.0
OID50370;assay;O95994;AGR2;Reveal;1;R10001;FALSE;-1.93230120525096;1196;lod_npx;10.0.0
OID50371;assay;O00253;AGRP;Reveal;1;R10001;FALSE;-6.4633831402181;176;lod_count;10.0.0
OID50372;assay;Q09666;AHNAK;Reveal;1;R10001;FALSE;-3.76346094683228;424;lod_npx;10.0.0
OID50373;assay;Q8IVF2;AHNAK2;Reveal;1;R10001;FALSE;-6.03482727947518;250;lod_count;10.0.0
OID50374;assay;O95433;AHSA1;Reveal;1;R10001;FALSE;-1.17090471007611;618;lod_npx;10.0.0
OID50375;assay;Q9Y2D5;AKAP2;Reveal;1;R10001;FALSE;-0.372664059447299;20764;lod_npx;10.0.0
OID50376;assay;Q96B36;AKT1S1;Reveal;1;R10001;FALSE;-0.389950978089141;6740;lod_npx;10.0.0
OID50377;assay;P31751;AKT2;Reveal;1;R10001;FALSE;-1.96702398591791;1312;lod_npx;10.0.0
OID50378;assay;P30838;ALDH3A1;Reveal;1;R10001;FALSE;-0.0256432463617953;3606;lod_npx;10.0.0
OID50379;assay;Q96NU7;AMDHD1;Reveal;1;R10001;FALSE;-3.40672423144325;560;lod_npx;10.0.0
OID50380;assay;Q86SJ2;AMIGO2;Reveal;1;R10001;FALSE;-5.92225509909272;1588;lod_npx;10.0.0
OID50382;assay;Q8IV38;ANKMY2;Reveal;1;R10001;FALSE;0.484125616387727;6744;lod_npx;10.0.0
OID50383;assay;Q9UJ72;ANXA10;Reveal;1;R10001;FALSE;-0.772882097750626;8420;lod_npx;10.0.0
OID50384;assay;P07355;ANXA2;Reveal;1;R10001;FALSE;-2.94845894569464;538;lod_npx;10.0.0
OID50385;assay;O00203;AP3B1;Reveal;1;R10001;FALSE;-2.15549764358901;1418;lod_npx;10.0.0
OID50386;assay;Q7Z5R6;APBB1IP;Reveal;1;R10001;FALSE;-0.40378418222011;1356;lod_npx;10.0.0
OID50387;assay;P27695;APEX1;Reveal;1;R10001;FALSE;-4.76834498757332;1786;lod_npx;10.0.0
OID50388;assay;Q96GX9;APIP;Reveal;1;R10001;FALSE;-4.26459931485289;3334;lod_npx;10.0.0
OID50390;assay;P05089;ARG1;Reveal;1;R10001;FALSE;-3.57149607895895;9290;lod_npx;10.0.0
OID50391;assay;Q9NZN5;ARHGEF12;Reveal;1;R10001;FALSE;-0.0951854321858225;2510;lod_npx;10.0.0
OID50392;assay;P07306;ASGR1;Reveal;1;R10001;FALSE;-6.10883769851236;268;lod_count;10.0.0
OID50393;assay;P00966;ASS1;Reveal;1;R10001;FALSE;-2.87268326098205;7808;lod_npx;10.0.0
OID50394;assay;Q676U5;ATG16L1;Reveal;1;R10001;FALSE;-0.12018773938673;7958;lod_npx;10.0.0
OID50395;assay;O75348;ATP6V1G1;Reveal;1;R10001;FALSE;-0.469845821704066;1350;lod_npx;10.0.0
OID50396;assay;O95670;ATP6V1G2;Reveal;1;R10001;FALSE;0.0692619687359292;1898;lod_npx;10.0.0
OID50397;assay;Q6UW56;ATRAID;Reveal;1;R10001;FALSE;-2.92819441123872;150;lod_count;10.0.0
OID50398;assay;P54252;ATXN3;Reveal;1;R10001;FALSE;-2.36114181975112;11216;lod_npx;10.0.0
OID50399;assay;O15169;AXIN1;Reveal;1;R10001;FALSE;0.0905585510045721;7406;lod_npx;10.0.0
OID50400;assay;Q9H6S1;AZI2;Reveal;1;R10001;FALSE;-0.184390363248986;1584;lod_npx;10.0.0
OID50401;assay;Q8NFL0;B3GNT7;Reveal;1;R10001;FALSE;-2.77023758927456;1542;lod_npx;10.0.0
OID50402;assay;O14867;BACH1;Reveal;1;R10001;FALSE;-0.743356428144561;744;lod_npx;10.0.0
OID50404;assay;Q9UL15;BAG5;Reveal;1;R10001;FALSE;-2.4281561382217;694;lod_npx;10.0.0
OID50405;assay;P46379;BAG6;Reveal;1;R10001;FALSE;-1.91453349172162;3266;lod_npx;10.0.0
OID50406;assay;Q8NDB2;BANK1;Reveal;1;R10001;FALSE;-1.77939401708075;3024;lod_npx;10.0.0
OID50407;assay;Q96GW7;BCAN;Reveal;1;R10001;FALSE;-4.0755370807608;150;lod_count;10.0.0
OID50408;assay;P10415;BCL2;Reveal;1;R10001;FALSE;0.46878134447693;1288;lod_npx;10.0.0
OID50409;assay;Q07817;BCL2L1;Reveal;1;R10001;FALSE;-1.40048501965854;2530;lod_npx;10.0.0
OID50410;assay;P11274;BCR;Reveal;1;R10001;FALSE;-1.35893400507797;4152;lod_npx;10.0.0
OID50411;assay;Q8WV28;BLNK;Reveal;1;R10001;FALSE;-0.446546364712806;4918;lod_npx;10.0.0
OID50412;assay;P12644;BMP4;Reveal;1;R10001;FALSE;-3.27877487409193;1132;lod_npx;10.0.0
OID50413;assay;P22004;BMP6;Reveal;1;R10001;FALSE;-2.62992311950416;1300;lod_npx;10.0.0
OID50414;assay;P18075;BMP7;Reveal;1;R10001;FALSE;-4.67159890201562;454;lod_npx;10.0.0
OID50415;assay;O60238;BNIP3L;Reveal;1;R10001;FALSE;0.288687708371022;4498;lod_npx;10.0.0
OID50416;assay;Q9BWV1;BOC;Reveal;1;R10001;FALSE;-4.32322672483788;1614;lod_npx;10.0.0
OID50417;assay;Q9H3K6;BOLA2;Reveal;1;R10001;FALSE;-1.49146293644796;1498;lod_npx;10.0.0
OID50418;assay;Q96DR5;BPIFA2;Reveal;1;R10001;FALSE;-2.1381681733725;3634;lod_npx;10.0.0
OID50419;assay;P35613;BSG;Reveal;1;R10001;FALSE;-4.88733813632988;3008;lod_npx;10.0.0
OID50420;assay;Q13410;BTN1A1;Reveal;1;R10001;FALSE;0.497715637087957;1476;lod_npx;10.0.0
OID50421;assay;P78410;BTN3A2;Reveal;1;R10001;FALSE;-2.5901195877808;1130;lod_npx;10.0.0
OID50422;assay;Q6UX73;C16orf89;Reveal;1;R10001;FALSE;-4.05706643120201;1920;lod_npx;10.0.0
OID50423;assay;P02745;C1QA;Reveal;1;R10001;FALSE;-1.84548608395573;28048;lod_npx;10.0.0
OID50424;assay;Q7Z5L3;C1QL2;Reveal;1;R10001;FALSE;-2.66885838794506;7274;lod_npx;10.0.0
OID50425;assay;Q9BXI9;C1QTNF6;Reveal;1;R10001;FALSE;-2.39225262848593;366;lod_npx;10.0.0
OID50426;assay;Q8IXQ3;C9orf40;Reveal;1;R10001;FALSE;-4.03723412121809;282;lod_count;10.0.0
OID50427;assay;O43570;CA12;Reveal;1;R10001;FALSE;-2.39435584849323;1506;lod_npx;10.0.0
OID50428;assay;Q9ULX7;CA14;Reveal;1;R10001;FALSE;-3.69459772662191;356;lod_npx;10.0.0
OID50429;assay;Q16790;CA9;Reveal;1;R10001;FALSE;-2.87845706204934;222;lod_count;10.0.0
OID50430;assay;P01258;CALCA;Reveal;1;R10001;FALSE;-4.81429561354518;412;lod_npx;10.0.0
OID50431;assay;P10092;CALCB;Reveal;1;R10001;FALSE;-1.22069620901316;1876;lod_npx;10.0.0
OID50432;assay;Q9P1Z2;CALCOCO1;Reveal;1;R10001;FALSE;-1.62422127783242;3330;lod_npx;10.0.0
OID50433;assay;Q13137;CALCOCO2;Reveal;1;R10001;FALSE;-1.41868620603812;4982;lod_npx;10.0.0
OID50434;assay;Q96GE6;CALML4;Reveal;1;R10001;FALSE;-4.47006576894874;414;lod_npx;10.0.0
OID50435;assay;Q5T5Y3;CAMSAP1;Reveal;1;R10001;FALSE;-2.58702595762052;2106;lod_npx;10.0.0
OID50436;assay;P40121;CAPG;Reveal;1;R10001;FALSE;-5.46233315734336;2462;lod_npx;10.0.0
OID50437;assay;P20807;CAPN3;Reveal;1;R10001;FALSE;-1.66254107024047;1624;lod_npx;10.0.0
OID50438;assay;Q13938;CAPS;Reveal;1;R10001;FALSE;-2.15996545757613;632;lod_npx;10.0.0
OID50439;assay;Q92851;CASP10;Reveal;1;R10001;FALSE;-0.67035454982731;11314;lod_npx;10.0.0
OID50440;assay;P42575;CASP2;Reveal;1;R10001;FALSE;0.0598329738524371;2262;lod_npx;10.0.0
OID50441;assay;P55210;CASP7;Reveal;1;R10001;FALSE;-1.11423524821809;2340;lod_npx;10.0.0
OID50442;assay;Q14790;CASP8;Reveal;1;R10001;FALSE;-3.64744254543178;1536;lod_npx;10.0.0
OID50443;assay;P55211;CASP9;Reveal;1;R10001;FALSE;-0.0987779649007881;2524;lod_npx;10.0.0
OID50444;assay;Q9NTU7;CBLN4;Reveal;1;R10001;FALSE;-6.13014803666391;198;lod_count;10.0.0
OID50445;assay;Q6P1N0;CC2D1A;Reveal;1;R10001;FALSE;-3.24816220143716;690;lod_npx;10.0.0
OID50446;assay;Q8IX12;CCAR1;Reveal;1;R10001;FALSE;-2.42536342256264;2982;lod_npx;10.0.0
OID50447;assay;I3L3R5;CCER2;Reveal;1;R10001;FALSE;-3.42158259101982;1564;lod_npx;10.0.0
OID50448;assay;P51671;CCL11;Reveal;1;R10001;FALSE;-3.99578267585938;1410;lod_npx;10.0.0
OID50449;assay;P78556;CCL20;Reveal;1;R10001;FALSE;-5.31751214666766;266;lod_count;10.0.0
OID50450;assay;O15444;CCL25;Reveal;1;R10001;FALSE;-2.09671072470815;7940;lod_npx;10.0.0
OID50451;assay;Q9Y258;CCL26;Reveal;1;R10001;FALSE;-2.29956861729095;666;lod_npx;10.0.0
OID50452;assay;Q9NRJ3;CCL28;Reveal;1;R10001;FALSE;-3.40681225424574;1270;lod_npx;10.0.0
OID50453;assay;P10147;CCL3;Reveal;1;R10001;FALSE;-2.6449724540657;704;lod_npx;10.0.0
OID50454;assay;P80098;CCL7;Reveal;1;R10001;FALSE;0.295170111785832;1514;lod_npx;10.0.0
OID50455;assay;P80075;CCL8;Reveal;1;R10001;FALSE;-7.2745143734874;150;lod_count;10.0.0
OID50456;assay;O00622;CCN1;Reveal;1;R10001;FALSE;-4.74759375493161;2290;lod_npx;10.0.0
OID50457;assay;O95388;CCN4;Reveal;1;R10001;FALSE;-7.20319871139861;420;lod_npx;10.0.0
OID50458;assay;Q93033;CD101;Reveal;1;R10001;FALSE;-4.32901131579896;180;lod_count;10.0.0
OID50459;assay;O95971;CD160;Reveal;1;R10001;FALSE;-4.01501138233231;744;lod_npx;10.0.0
OID50460;assay;P41217;CD200;Reveal;1;R10001;FALSE;-0.489660417784011;7086;lod_npx;10.0.0
OID50461;assay;Q8TD46;CD200R1;Reveal;1;R10001;FALSE;-3.07863148916718;1324;lod_npx;10.0.0
OID50462;assay;Q9UJ71;CD207;Reveal;1;R10001;FALSE;-1.41560797373731;1784;lod_npx;10.0.0
OID50463;assay;P20273;CD22;Reveal;1;R10001;FALSE;-4.74237035079094;880;lod_npx;10.0.0
OID50464;assay;Q15762;CD226;Reveal;1;R10001;FALSE;-1.8123976146503;1278;lod_npx;10.0.0
OID50465;assay;Q9BZW8;CD244;Reveal;1;R10001;FALSE;-4.94049150618545;442;lod_npx;10.0.0
OID50466;assay;Q9NZQ7;CD274;Reveal;1;R10001;FALSE;-2.07305081072211;856;lod_npx;10.0.0
OID50467;assay;Q496F6;CD300E;Reveal;1;R10001;FALSE;-5.91866886140052;250;lod_count;10.0.0
OID50468;assay;Q8IX05;CD302;Reveal;1;R10001;FALSE;-1.73364034467433;3528;lod_npx;10.0.0
OID50469;assay;P28907;CD38;Reveal;1;R10001;FALSE;-4.94798244257542;1332;lod_npx;10.0.0
OID50470;assay;P01730;CD4;Reveal;1;R10001;FALSE;-2.07734311693317;2104;lod_npx;10.0.0
OID50471;assay;P29965;CD40LG;Reveal;1;R10001;FALSE;-3.78708472963118;532;lod_npx;10.0.0
OID50472;assay;P06127;CD5;Reveal;1;R10001;FALSE;-2.65286082904247;3854;lod_npx;10.0.0
OID50473;assay;P30203;CD6;Reveal;1;R10001;FALSE;-6.01941629564772;224;lod_count;10.0.0
OID50474;assay;P08962;CD63;Reveal;1;R10001;FALSE;-4.18280574831931;1382;lod_npx;10.0.0
OID50475;assay;P09564;CD7;Reveal;1;R10001;FALSE;-1.75728310304972;1008;lod_npx;10.0.0
OID50476;assay;P32970;CD70;Reveal;1;R10001;FALSE;-2.93363531363334;3856;lod_npx;10.0.0
OID50477;assay;P40259;CD79B;Reveal;1;R10001;FALSE;-3.71127270858131;264;lod_count;10.0.0
OID50478;assay;Q01151;CD83;Reveal;1;R10001;FALSE;-0.871899015928646;5466;lod_npx;10.0.0
OID50479;assay;Q9UIB8;CD84;Reveal;1;R10001;FALSE;-1.47417140762419;18404;lod_npx;10.0.0
OID50480;assay;P42081;CD86;Reveal;1;R10001;FALSE;-2.62260968009188;678;lod_npx;10.0.0
OID50481;assay;Q8NHZ8;CDC26;Reveal;1;R10001;FALSE;-0.361885972329717;1614;lod_npx;10.0.0
OID50482;assay;Q9H5V8;CDCP1;Reveal;1;R10001;FALSE;-3.53080512730668;304;lod_npx;10.0.0
OID50483;assay;P38936;CDKN1A;Reveal;1;R10001;FALSE;-2.13215766874089;434;lod_npx;10.0.0
OID50484;assay;Q49AH0;CDNF;Reveal;1;R10001;FALSE;-1.79279537440452;958;lod_npx;10.0.0
OID50485;assay;Q15517;CDSN;Reveal;1;R10001;FALSE;-3.41167616231827;33562;lod_npx;10.0.0
OID50486;assay;Q2WEN9;CEACAM16;Reveal;1;R10001;FALSE;-4.07802898070364;566;lod_npx;10.0.0
OID50487;assay;Q7Z692;CEACAM19;Reveal;1;R10001;FALSE;-1.28054827374617;1954;lod_npx;10.0.0
OID50488;assay;Q3KPI0;CEACAM21;Reveal;1;R10001;FALSE;-3.52317217031983;562;lod_npx;10.0.0
OID50489;assay;P31997;CEACAM8;Reveal;1;R10001;FALSE;-0.323418535443556;1736;lod_npx;10.0.0
OID50490;assay;O00748;CES2;Reveal;1;R10001;FALSE;-3.94487955205643;268;lod_count;10.0.0
OID50491;assay;Q6UWW8;CES3;Reveal;1;R10001;FALSE;-0.380672302511058;4642;lod_npx;10.0.0
OID50492;assay;Q96G28;CFAP36;Reveal;1;R10001;FALSE;-1.53779619391239;2016;lod_npx;10.0.0
OID50493;assay;Q9BRQ6;CHCHD6;Reveal;1;R10001;FALSE;-0.426804772559477;1024;lod_npx;10.0.0
OID50494;assay;Q07065;CKAP4;Reveal;1;R10001;FALSE;-4.05236484901363;770;lod_npx;10.0.0
